Date,Open,High,Low,Close,Volume,Adj Close
2013-05-21,5110.10,5270.00,5108.50,5245.60,48600,5057.00
2013-05-20,4975.05,5130.00,4969.75,5105.10,154500,4921.55
2013-05-17,4949.95,4989.90,4912.95,4975.05,37200,4796.18
2013-05-16,4853.25,4974.00,4853.25,4927.15,42400,4750.00
2013-05-15,4851.00,4960.00,4851.00,4939.00,12900,4761.42
2013-05-14,4839.95,4899.80,4839.95,4881.05,56900,4705.56
2013-05-13,4900.00,4949.00,4762.35,4848.20,28500,4673.89
2013-05-10,4900.00,4930.90,4882.65,4899.00,25600,4722.86
2013-05-09,4933.00,4935.00,4900.00,4915.55,13600,4738.82
2013-05-08,4885.00,4947.85,4884.90,4929.70,11600,4752.46
2013-05-07,4899.00,4919.70,4875.00,4885.10,5400,4709.46
2013-05-06,4899.95,4938.75,4890.00,4895.60,2900,4719.58
2013-05-03,4870.00,4936.75,4870.00,4905.00,6000,4728.65
2013-05-02,4969.60,4969.60,4855.10,4927.80,47400,4750.63
2013-05-01,4981.35,4981.35,4981.35,4981.35,000,4802.25
2013-04-30,4712.00,5060.00,4712.00,4981.35,225700,4802.25
2013-04-29,4750.00,4775.00,4718.40,4734.95,16700,4564.71
2013-04-26,4615.00,4749.90,4615.00,4730.15,19000,4560.08
2013-04-25,4707.00,4725.00,4611.55,4714.10,18000,4544.61
2013-04-24,4655.55,4655.55,4655.55,4655.55,000,4488.16
2013-04-23,4675.10,4704.00,4632.05,4655.55,87500,4488.16
2013-04-22,4610.00,4710.00,4610.00,4698.00,50600,4529.09
2013-04-19,4670.80,4670.80,4670.80,4670.80,000,4502.87
2013-04-18,4689.00,4689.00,4609.00,4670.80,21600,4502.87
2013-04-17,4650.00,4679.85,4602.00,4662.15,59200,4494.53
2013-04-16,4584.90,4620.00,4551.65,4619.40,28800,4453.31
2013-04-15,4525.00,4598.00,4525.00,4585.30,7400,4420.44
2013-04-12,4490.00,4540.00,4472.65,4520.70,9700,4358.16
2013-04-11,4600.00,4600.00,4500.00,4511.80,41800,4349.58
2013-04-10,4514.90,4530.00,4460.00,4513.80,121800,4351.51
2013-04-09,4515.00,4515.00,4440.00,4460.10,5500,4299.74
2013-04-08,4500.05,4524.95,4448.10,4452.85,7600,4292.75
2013-04-05,4625.00,4625.00,4433.00,4454.30,19400,4294.15
2013-04-04,4605.20,4649.75,4535.00,4552.60,6600,4388.92
2013-04-03,4610.00,4660.00,4610.00,4645.90,6900,4478.86
2013-04-02,4581.00,4640.00,4581.00,4622.05,4800,4455.87
2013-04-01,4675.00,4679.90,4600.00,4622.85,9700,4456.64
2013-03-29,4588.20,4588.20,4588.20,4588.20,000,4423.24
2013-03-28,4599.95,4619.75,4533.00,4588.20,27700,4423.24
2013-03-27,4567.95,4567.95,4567.95,4567.95,000,4403.71
2013-03-26,4590.05,4636.10,4555.00,4567.95,39000,4403.71
2013-03-25,4681.25,4867.70,4566.00,4610.25,140400,4444.49
2013-03-22,4725.00,4754.75,4660.00,4706.75,13500,4537.52
2013-03-21,4625.00,4774.70,4625.00,4756.50,14600,4585.48
2013-03-20,4700.00,4710.00,4640.00,4699.90,12900,4530.92
2013-03-19,4698.95,4705.00,4640.00,4679.50,13100,4511.25
2013-03-18,4735.00,4759.80,4655.55,4677.00,36200,4508.84
2013-03-15,4700.00,4818.00,4629.65,4725.20,33200,4555.31
2013-03-14,4685.10,4730.00,4675.05,4706.30,5400,4537.09
2013-03-13,4687.00,4725.00,4669.95,4688.70,7700,4520.12
2013-03-12,4705.00,4769.00,4675.00,4697.95,4000,4529.04
2013-03-11,4751.45,4797.90,4710.00,4721.65,10800,4551.89
2013-03-08,4728.95,4775.00,4712.65,4768.65,20200,4597.20
2013-03-07,4713.40,4729.90,4700.00,4709.50,5600,4540.17
2013-03-06,4749.90,4750.00,4720.00,4735.75,44700,4565.48
2013-03-05,4722.60,4750.00,4685.00,4725.00,26800,4555.12
2013-03-04,4716.15,4764.90,4714.00,4738.80,22200,4568.42
2013-03-01,4760.00,4779.80,4680.05,4696.85,7600,4527.98
2013-02-28,4699.85,4789.85,4699.80,4761.80,158700,4590.59
2013-02-27,4632.60,4699.00,4625.15,4670.05,85100,4502.14
2013-02-26,4615.40,4665.45,4601.10,4617.35,22900,4451.34
2013-02-25,4606.40,4689.90,4600.00,4654.55,49900,4487.20
2013-02-22,4644.65,4747.70,4608.00,4629.10,77700,4450.61
2013-02-21,4600.00,4645.00,4572.65,4593.50,98100,4416.39
2013-02-20,4651.80,4651.80,4581.00,4604.20,350900,4426.67
2013-02-19,4589.60,4604.90,4571.15,4598.90,4800,4421.58
2013-02-18,4605.00,4620.80,4557.00,4566.90,14900,4390.81
2013-02-15,4582.05,4607.00,4565.10,4597.45,7200,4420.19
2013-02-14,4620.25,4633.90,4570.00,4597.70,33800,4420.43
2013-02-13,4608.50,4647.70,4599.90,4612.70,13500,4434.85
2013-02-12,4656.00,4656.65,4580.00,4622.65,23700,4444.41
2013-02-11,4657.45,4710.00,4570.35,4604.55,25300,4427.01
2013-02-08,4717.05,4759.20,4632.00,4643.40,9400,4464.36
2013-02-07,4743.20,4770.00,4701.00,4705.05,3100,4523.64
2013-02-06,4761.95,4783.00,4706.50,4715.60,3600,4533.78
2013-02-05,4789.80,4789.80,4701.60,4745.50,23100,4562.53
2013-02-04,4747.00,4760.00,4655.00,4739.65,8700,4556.90
2013-02-01,4670.15,4789.90,4634.20,4692.65,23100,4511.71
2013-01-31,4651.00,4797.10,4621.45,4745.55,35300,4562.57
2013-01-30,4635.20,4698.00,4602.00,4649.20,15300,4469.94
2013-01-29,4690.00,4690.00,4562.35,4602.45,24200,4424.99
2013-01-28,4698.00,4698.00,4570.05,4596.85,26700,4419.61
2013-01-25,4550.05,4670.00,4524.00,4650.10,15300,4470.81
2013-01-24,4550.20,4574.00,4510.15,4549.30,14500,4373.89
2013-01-23,4779.80,4779.80,4475.00,4503.10,49000,4329.47
2013-01-22,4776.00,4827.65,4681.00,4700.75,12600,4519.50
2013-01-21,4852.00,4852.00,4782.00,4794.85,13000,4609.97
2013-01-18,4831.70,4859.90,4786.60,4797.00,13300,4612.04
2013-01-17,4878.90,4878.90,4791.00,4797.55,7800,4612.57
2013-01-16,4856.95,4872.75,4826.00,4839.20,4500,4652.61
2013-01-15,4880.15,4899.20,4821.45,4857.30,14100,4670.02
2013-01-14,4979.95,4980.00,4876.30,4894.95,17000,4706.21
2013-01-11,4894.60,4895.95,4819.95,4839.60,11800,4653.00
2013-01-10,4948.00,4975.95,4840.00,4857.95,22100,4670.64
2013-01-09,4881.35,4964.90,4880.00,4947.70,31900,4756.93
2013-01-08,4875.00,4918.95,4867.65,4894.95,117500,4706.21
2013-01-07,4949.85,4949.85,4852.35,4874.15,30700,4686.22
2013-01-04,4905.30,4935.00,4862.60,4875.85,12900,4687.85
2013-01-03,4975.05,4979.80,4866.00,4899.20,21600,4710.30
2013-01-02,4988.95,5050.00,4932.00,4974.30,45600,4782.50
2013-01-01,5001.00,5001.00,4925.00,4951.60,4200,4760.68
2012-12-31,4997.65,5015.95,4936.00,4992.30,11700,4799.81
2012-12-28,4989.00,4990.95,4932.10,4965.05,13200,4773.61
2012-12-27,4830.00,5024.20,4830.00,4949.95,38700,4759.09
2012-12-26,4818.60,4870.00,4799.65,4841.80,42600,4655.11
2012-12-25,4828.50,4828.50,4828.50,4828.50,000,4642.33
2012-12-24,4905.05,4905.05,4806.20,4828.50,4200,4642.33
2012-12-21,4887.00,4965.00,4877.10,4900.50,37600,4711.55
2012-12-20,4929.00,4945.00,4872.00,4886.15,12600,4697.75
2012-12-19,4776.40,4945.00,4772.00,4912.65,43900,4723.23
2012-12-18,4770.45,4850.00,4770.20,4796.15,63200,4611.22
2012-12-17,4830.00,4830.00,4772.30,4789.10,14800,4604.45
2012-12-14,4717.30,4892.00,4717.30,4796.55,7400,4611.61
2012-12-13,4839.90,4851.00,4790.00,4841.85,8500,4655.16
2012-12-12,4899.00,4899.00,4755.00,4818.20,5200,4632.42
2012-12-11,4800.10,4860.00,4650.00,4827.60,14300,4624.16
2012-12-10,4875.80,4875.80,4776.00,4806.60,13000,4604.04
2012-12-07,4840.00,4840.00,4800.00,4827.50,31700,4624.06
2012-12-06,4838.00,4864.00,4782.20,4813.40,6200,4610.55
2012-12-05,4794.00,4840.00,4794.00,4815.45,7500,4612.52
2012-12-04,4738.00,4790.00,4707.05,4781.10,14000,4579.61
2012-12-03,4849.90,4849.90,4655.65,4687.85,17200,4490.29
2012-11-30,4774.90,4900.00,4630.00,4767.40,46400,4566.49
2012-11-29,4676.40,5544.45,4630.15,4747.65,38000,4547.57
2012-11-28,4620.40,4620.40,4620.40,4620.40,000,4425.69
2012-11-27,4689.00,4689.00,4600.00,4620.40,12200,4425.69
2012-11-26,4630.00,4710.00,4583.00,4599.75,17400,4405.91
2012-11-23,4586.00,4629.90,4580.00,4619.55,22500,4424.87
2012-11-22,4627.05,4645.45,4583.35,4620.10,24600,4425.40
2012-11-21,4620.00,4644.00,4599.95,4627.40,27300,4432.39
2012-11-20,4650.00,4650.00,4598.00,4609.40,40300,4415.15
2012-11-19,4650.00,4847.70,4575.00,4599.20,52100,4405.38
2012-11-16,4714.00,4763.95,4710.85,4724.65,10600,4525.54
2012-11-15,4785.00,4785.00,4713.00,4720.05,27000,4521.14
2012-11-14,4792.65,4792.65,4792.65,4792.65,000,4590.68
2012-11-13,4800.00,4848.00,4760.00,4792.65,4100,4590.68
2012-11-12,4870.00,4900.00,4799.95,4802.65,5000,4600.26
2012-11-09,4899.95,4920.00,4850.00,4863.55,7900,4658.59
2012-11-08,4820.00,4915.50,4820.00,4892.80,12200,4686.61
2012-11-07,4869.90,4886.00,4839.95,4857.25,32400,4652.56
2012-11-06,4798.75,4888.00,4798.75,4859.80,18400,4655.00
2012-11-05,4824.95,4849.25,4782.50,4841.05,19700,4637.04
2012-11-02,4788.85,4788.85,4690.10,4780.45,47100,4578.99
2012-11-01,4698.90,4734.80,4640.20,4726.10,9700,4526.93
2012-10-31,4749.90,4749.90,4655.15,4700.10,7100,4502.03
2012-10-30,4700.00,4700.00,4650.00,4689.25,31900,4491.64
2012-10-29,4674.90,4700.00,4649.95,4672.50,6200,4475.59
2012-10-26,4680.00,4700.00,4650.00,4651.90,13500,4455.86
2012-10-25,4734.00,4734.00,4652.35,4687.95,10100,4490.39
2012-10-24,4669.60,4669.60,4669.60,4669.60,000,4472.81
2012-10-23,4758.00,4770.05,4660.00,4669.60,32200,4472.81
2012-10-22,4768.80,4794.00,4663.30,4766.30,5100,4565.44
2012-10-19,4700.00,4785.95,4700.00,4768.80,42900,4567.83
2012-10-18,4760.00,4784.50,4728.95,4741.25,8000,4541.44
2012-10-17,4765.60,4800.00,4740.00,4760.25,4900,4559.64
2012-10-16,4699.90,4799.00,4699.85,4765.60,21900,4564.77
2012-10-15,4675.00,4720.00,4649.95,4695.60,24200,4497.72
2012-10-12,4560.00,4695.00,4526.30,4680.25,23400,4483.01
2012-10-11,4655.00,5429.00,4616.15,4646.15,25300,4450.35
2012-10-10,4626.00,4674.00,4600.00,4640.40,11000,4444.84
2012-10-09,4633.95,4670.00,4605.00,4630.50,29200,4435.36
2012-10-08,4600.00,4615.00,4505.00,4602.15,61700,4408.21
2012-10-05,4586.00,4610.00,4580.10,4599.50,55800,4405.67
2012-10-04,4542.00,4600.00,4490.00,4586.05,40800,4392.78
2012-10-03,4435.55,4570.00,4372.90,4557.90,35200,4365.82
2012-10-02,4435.55,4435.55,4435.55,4435.55,000,4248.63
2012-10-01,4438.80,4450.00,4407.50,4435.55,20400,4248.63
2012-09-28,4314.00,4433.00,4308.00,4401.95,41700,4216.44
2012-09-27,4378.85,4378.85,4300.00,4324.40,39100,4142.16
2012-09-26,4335.00,4389.00,4335.00,4344.20,11800,4161.13
2012-09-25,4344.00,4374.00,4320.00,4350.60,8800,4167.26
2012-09-24,4370.05,4390.00,4325.00,4352.25,12100,4168.84
2012-09-21,4388.80,4394.95,4348.00,4354.10,35200,4170.61
2012-09-20,4400.00,4428.90,4351.00,4360.25,32700,4176.50
2012-09-19,4400.80,4400.80,4400.80,4400.80,000,4215.34
2012-09-18,4436.00,4465.00,4400.00,4400.80,22400,4215.34
2012-09-17,4489.40,4529.95,4443.00,4461.90,72200,4273.87
2012-09-14,4555.00,4614.95,4467.00,4489.40,26600,4300.21
2012-09-13,4634.90,4634.90,4500.00,4535.30,9200,4344.17
2012-09-12,4558.95,4605.80,4519.95,4574.35,9900,4381.58
2012-09-11,4646.70,4646.70,4501.00,4519.35,11400,4328.90
2012-09-10,4621.00,4640.00,4580.00,4589.70,14100,4396.28
2012-09-07,4676.80,4676.80,4575.00,4602.80,119400,4408.83
2012-09-06,4550.05,4640.00,4550.05,4603.85,31100,4409.83
2012-09-05,4621.00,4635.00,4580.00,4599.25,24900,4405.43
2012-09-04,4648.00,4678.95,4595.00,4621.90,11000,4427.12
2012-09-03,4600.00,4648.95,4584.95,4593.25,23400,4399.68
2012-08-31,4669.65,4704.00,4610.00,4635.30,54200,4439.96
2012-08-30,4696.75,4706.75,4610.10,4669.65,11800,4472.86
2012-08-29,4714.95,4719.00,4648.00,4701.05,10500,4502.94
2012-08-28,4753.75,4753.75,4644.00,4721.95,12800,4522.96
2012-08-27,4710.30,4759.90,4635.00,4732.75,12500,4533.30
2012-08-24,4500.00,4750.00,4500.00,4710.30,21000,4511.80
2012-08-23,4591.05,4709.00,4588.00,4688.05,30000,4490.49
2012-08-22,4591.00,4618.95,4565.00,4590.75,41900,4397.29
2012-08-21,4443.00,4633.80,4435.00,4591.90,36600,4398.39
2012-08-20,4460.65,4460.65,4460.65,4460.65,000,4272.67
2012-08-17,4428.05,4479.00,4428.05,4460.65,80600,4272.67
2012-08-16,4426.00,4455.00,4420.00,4441.90,16100,4254.71
2012-08-15,4452.45,4452.45,4452.45,4452.45,000,4264.81
2012-08-14,4425.00,4463.90,4401.00,4452.45,21600,4264.81
2012-08-13,4473.35,4473.35,4400.50,4434.00,2800,4247.14
2012-08-10,4469.00,4473.90,4390.00,4399.10,40700,4213.71
2012-08-09,4453.00,4464.40,4400.40,4456.35,7600,4268.55
2012-08-08,4475.00,4475.00,4400.00,4409.40,12800,4223.58
2012-08-07,4422.75,4485.95,4400.35,4459.25,43300,4271.33
2012-08-06,4400.00,4430.50,4375.00,4400.60,11800,4215.15
2012-08-03,4400.00,4443.95,4350.00,4370.60,30500,4186.41
2012-08-02,4495.90,4527.80,4365.20,4399.85,42800,4214.43
2012-08-01,4475.00,4491.85,4418.00,4422.40,17300,4236.03
2012-07-31,4500.00,4518.90,4460.05,4478.65,5700,4272.67
2012-07-30,4457.00,4540.00,4431.50,4504.60,22500,4297.43
2012-07-27,4470.95,4489.50,4438.00,4456.70,6800,4251.73
2012-07-26,4465.40,4480.00,4430.00,4438.00,12200,4233.89
2012-07-25,4416.70,4475.00,4416.70,4450.05,11000,4245.38
2012-07-24,4476.30,4485.00,4426.10,4450.65,12000,4245.96
2012-07-23,4464.60,4531.00,4450.00,4464.10,8700,4258.79
2012-07-20,4484.65,4539.00,4483.65,4514.85,14400,4307.20
2012-07-19,4545.00,4545.00,4479.00,4485.00,10700,4278.73
2012-07-18,4503.50,4509.00,4475.00,4502.35,2700,4295.28
2012-07-17,4529.00,4545.95,4465.00,4498.70,5300,4291.80
2012-07-16,4452.30,4531.00,4452.30,4525.15,16500,4317.03
2012-07-13,4482.00,4520.00,4450.00,4482.65,70900,4276.49
2012-07-12,4524.00,4524.00,4470.05,4503.15,21300,4296.04
2012-07-11,4450.15,4509.00,4445.00,4496.55,20200,4289.75
2012-07-10,4419.00,4478.70,4419.00,4464.35,32900,4259.03
2012-07-09,4437.00,4478.00,4410.00,4420.65,11600,4217.34
2012-07-06,4450.00,4470.00,4420.00,4437.20,29000,4233.13
2012-07-05,4476.10,4500.00,4455.00,4459.75,48200,4254.64
2012-07-04,4541.35,4552.55,4470.05,4475.50,82700,4269.66
2012-07-03,4560.00,4562.45,4515.15,4536.05,58400,4327.43
2012-07-02,4567.00,4640.00,4527.50,4536.75,8700,4328.10
2012-06-29,4502.70,4555.00,4490.15,4539.05,49200,4330.29
2012-06-28,4570.00,4570.00,4475.00,4499.55,33800,4292.61
2012-06-27,4575.00,4575.00,4488.00,4499.80,40500,4292.85
2012-06-26,4580.00,4580.00,4460.50,4478.00,12900,4272.05
2012-06-25,4485.00,4547.30,4475.10,4499.90,6200,4292.94
2012-06-22,4590.00,4620.00,4450.00,4515.10,12100,4307.44
2012-06-21,4482.05,4610.00,4470.00,4479.85,52100,4273.81
2012-06-20,4560.00,4619.95,4550.80,4590.70,19200,4379.57
2012-06-19,4482.05,4597.00,4482.05,4590.95,12300,4379.80
2012-06-18,4543.90,4580.00,4500.00,4515.20,5200,4307.54
2012-06-15,4548.00,4548.00,4502.00,4511.55,47700,4304.06
2012-06-14,4528.00,4564.45,4500.25,4541.40,14000,4332.53
2012-06-13,4466.50,4555.70,4466.45,4526.45,19600,4318.27
2012-06-12,4498.95,4526.00,4457.80,4466.60,25700,4261.17
2012-06-11,4516.90,4553.95,4454.00,4487.35,19100,4280.97
2012-06-08,4547.95,4575.00,4490.00,4516.60,12100,4308.87
2012-06-07,4594.75,4594.75,4462.40,4548.15,12100,4338.97
2012-06-06,4520.00,4590.00,4520.00,4547.05,15700,4337.92
2012-06-05,4520.00,4571.50,4520.00,4535.25,20000,4326.67
2012-06-04,4579.00,4583.00,4519.95,4546.00,9800,4336.92
2012-06-01,4545.00,4600.00,4463.35,4583.45,20000,4372.65
2012-05-31,4554.00,4554.00,4440.95,4505.20,27300,4298.00
2012-05-30,4568.95,4568.95,4421.00,4464.35,31700,4259.03
2012-05-29,4572.00,4574.00,4526.00,4539.55,15700,4330.77
2012-05-28,4500.00,4574.95,4500.00,4536.35,16700,4327.72
2012-05-25,4560.00,4613.95,4515.10,4528.60,17700,4320.32
2012-05-24,4552.50,4650.00,4525.00,4551.95,14300,4342.60
2012-05-23,4717.95,4718.00,4600.00,4616.50,5800,4404.18
2012-05-22,4675.05,4727.45,4675.00,4693.50,59900,4477.64
2012-05-21,4714.90,4750.00,4672.05,4681.10,12000,4465.81
2012-05-18,4699.45,4725.00,4615.40,4699.80,22400,4483.65
2012-05-17,4561.55,4725.10,4561.55,4707.40,37400,4490.90
2012-05-16,4627.05,4627.05,4549.35,4561.55,6000,4351.76
2012-05-15,4659.95,4660.00,4610.00,4627.45,14400,4414.63
2012-05-14,4559.00,4700.00,4511.15,4664.50,17700,4449.97
2012-05-11,4525.00,4580.00,4490.10,4559.45,9500,4349.75
2012-05-10,4496.00,4550.00,4449.00,4502.50,20500,4295.42
2012-05-09,4509.00,4547.00,4420.00,4444.80,263500,4240.38
2012-05-08,4599.00,4600.00,4401.00,4488.80,19300,4282.35
2012-05-07,4594.90,4595.00,4515.50,4576.10,15900,4365.64
2012-05-04,4580.05,4697.30,4530.00,4568.40,194700,4358.29
2012-05-03,4632.00,4664.40,4582.20,4613.65,39500,4401.46
2012-05-02,4699.95,4725.00,4581.00,4622.70,150400,4410.09
2012-05-01,4674.15,4674.15,4674.15,4674.15,000,4459.18
2012-04-30,4700.10,4719.75,4655.00,4674.15,6900,4459.18
2012-04-27,4743.90,4778.50,4670.00,4696.05,19000,4480.07
2012-04-26,4935.00,4969.95,4714.10,4735.15,43800,4517.37
2012-04-25,4912.00,4975.00,4902.20,4935.70,9800,4708.70
2012-04-24,4920.00,4941.85,4872.00,4883.70,5300,4659.09
2012-04-23,4950.05,5015.00,4816.15,4882.65,26200,4658.09
2012-04-20,4851.00,4990.15,4851.00,4978.75,25000,4749.77
2012-04-19,4978.00,5024.00,4848.60,4903.90,30800,4678.36
2012-04-18,4888.00,4994.00,4845.00,4960.50,58400,4732.36
2012-04-17,4800.00,4893.00,4770.00,4828.85,32300,4606.76
2012-04-16,4922.65,4958.70,4751.00,4785.25,41400,4565.17
2012-04-13,4922.85,4975.00,4900.35,4922.65,23100,4696.25
2012-04-12,4867.45,4975.50,4791.60,4921.15,26100,4694.82
2012-04-11,4795.00,4906.95,4733.05,4867.45,58900,4643.59
2012-04-10,4506.35,4848.00,4506.35,4784.15,61900,4564.12
2012-04-09,4695.00,4763.15,4560.00,4579.00,33800,4368.40
2012-04-06,4687.25,4687.25,4687.25,4687.25,000,4471.68
2012-04-05,4687.25,4687.25,4687.25,4687.25,000,4471.68
2012-04-04,4743.00,4780.00,4676.55,4687.25,16900,4471.68
2012-04-03,4649.85,4821.00,4606.35,4742.50,16000,4524.38
2012-04-02,4610.00,4739.90,4561.00,4685.65,35600,4470.15
