Date,Open,High,Low,Close,Volume,Adj Close
2016-05-30,6180.00,6359.00,6174.00,6307.95,34200,6307.95
2016-05-27,6135.00,6240.00,6120.05,6173.95,32200,6173.95
2016-05-26,5800.00,6197.00,5800.00,6142.00,33200,6142.00
2016-05-25,6009.95,6169.10,6006.05,6145.85,28900,6145.85
2016-05-24,5997.85,6084.85,5954.10,6003.90,59000,6003.90
2016-05-23,6003.00,6048.80,5933.00,5966.55,17500,5966.55
2016-05-20,6099.00,6170.05,5885.95,6005.70,40500,6005.70
2016-05-19,6190.10,6200.00,6060.00,6092.00,17000,6092.00
2016-05-18,6160.40,6234.90,6122.65,6200.15,19800,6200.15
2016-05-17,6280.00,6285.00,6152.00,6219.60,74400,6189.10
2016-05-16,6100.00,6348.00,6004.00,6284.45,79600,6253.63
2016-05-13,5695.05,6160.00,5691.00,6121.65,196300,6073.22
2016-05-12,5624.00,5731.00,5613.05,5710.30,25800,5646.77
2016-05-11,5520.00,5616.05,5496.20,5601.65,17800,5539.33
2016-05-10,5521.35,5560.60,5505.85,5520.40,59900,5458.98
2016-05-09,5610.90,5684.00,5482.05,5509.55,35600,5448.25
2016-05-06,5545.00,5640.00,5531.20,5610.90,51800,5548.48
2016-05-05,5551.00,5569.95,5500.10,5540.85,24800,5479.21
2016-05-04,5592.10,5649.40,5512.30,5542.25,23800,5480.59
2016-05-03,5769.95,5794.00,5575.00,5591.60,34200,5529.39
2016-05-02,5739.95,5800.00,5712.35,5754.25,20300,5690.23
2016-04-29,5930.00,5930.00,5703.05,5725.45,34400,5661.75
2016-04-28,5878.00,5954.90,5755.00,5908.05,39800,5842.32
2016-04-27,5830.65,5965.05,5802.60,5885.85,18300,5820.37
2016-04-26,5894.60,5899.90,5805.00,5830.65,70700,5765.78
2016-04-25,5970.00,6025.15,5850.00,5881.65,60000,5816.22
2016-04-22,5960.00,6039.60,5960.00,5969.75,15500,5903.34
2016-04-21,6036.00,6050.00,5947.00,5966.85,75800,5900.47
2016-04-20,6180.00,6196.00,6002.00,6036.00,43600,5968.85
2016-04-19,6134.60,6134.60,6134.60,6134.60,000,6066.35
2016-04-18,6120.00,6246.75,6057.00,6134.60,47400,6066.35
2016-04-15,6116.50,6116.50,6116.50,6116.50,000,6048.45
2016-04-14,6116.50,6116.50,6116.50,6116.50,000,6048.45
2016-04-13,6157.00,6175.00,6021.10,6116.50,32800,6048.45
2016-04-12,6099.00,6185.05,6050.55,6147.80,62800,6079.40
2016-04-11,5980.00,6008.95,5855.40,5870.75,25100,5805.44
2016-04-08,5924.95,6006.00,5851.00,5975.65,22100,5909.17
2016-04-07,5799.45,5950.05,5748.00,5888.55,39400,5823.04
2016-04-06,5738.00,5749.05,5704.00,5724.15,30600,5660.47
2016-04-05,5632.00,5777.00,5632.00,5738.95,31200,5675.10
2016-04-04,5630.00,5724.95,5607.00,5683.55,21600,5620.32
2016-04-01,5690.00,5749.00,5558.05,5638.20,37300,5575.47
2016-03-31,5445.05,5849.00,5400.00,5757.35,72100,5693.30
2016-03-30,5354.80,5501.65,5354.80,5479.80,47800,5418.84
2016-03-29,5340.00,5390.00,5310.00,5335.90,15600,5276.54
2016-03-28,5299.00,5375.00,5282.55,5353.50,69600,5293.94
2016-03-25,5253.15,5253.15,5253.15,5253.15,000,5194.71
2016-03-24,5253.15,5253.15,5253.15,5253.15,000,5194.71
2016-03-23,5311.10,5340.00,5210.00,5253.15,107700,5194.71
2016-03-22,5250.00,5349.00,5155.00,5260.35,46100,5201.83
2016-03-21,5200.00,5250.00,5200.00,5231.55,52800,5173.35
2016-03-18,5097.30,5260.00,5043.00,5186.25,51600,5128.55
2016-03-17,5040.00,5114.70,5030.05,5096.85,34900,5040.15
2016-03-16,5054.90,5059.95,5005.00,5011.75,91800,4955.99
2016-03-15,5117.40,5117.40,5040.80,5053.75,99400,4997.53
2016-03-14,5173.00,5173.00,5090.00,5103.10,61200,5046.33
2016-03-11,5189.95,5249.90,5100.00,5163.15,35300,5105.71
2016-03-10,5223.00,5241.65,5106.35,5177.80,63700,5120.20
2016-03-09,5275.30,5307.45,5182.00,5209.80,47100,5151.84
2016-03-08,5300.00,5429.00,5276.10,5320.80,53500,5261.60
2016-03-07,5285.25,5285.25,5285.25,5285.25,000,5226.45
2016-03-04,5218.00,5325.05,5166.00,5285.25,26200,5226.45
2016-03-03,5110.00,5243.00,5080.00,5217.75,33100,5159.70
2016-03-02,5080.00,5105.00,5045.00,5078.20,29100,5021.70
2016-03-01,5050.00,5117.25,5000.55,5052.25,41500,4996.04
2016-02-29,5144.90,5144.90,4981.00,5008.00,52900,4952.28
2016-02-26,5190.00,5190.00,5101.00,5111.20,36000,5054.34
2016-02-25,5199.40,5200.00,5090.95,5142.90,31300,5085.68
2016-02-24,5185.00,5204.90,5135.00,5199.40,11800,5141.56
2016-02-23,5309.95,5309.95,5180.00,5192.25,21300,5134.49
2016-02-22,5208.00,5298.00,5162.15,5279.35,85200,5220.62
2016-02-19,5206.95,5240.00,5175.10,5209.70,12900,5151.74
2016-02-18,5095.00,5205.00,5060.00,5182.85,26600,5125.19
2016-02-17,5090.00,5100.00,5034.00,5072.70,72200,5016.27
2016-02-16,5115.00,5115.00,5030.00,5049.80,49800,4993.62
2016-02-15,5058.00,5149.00,5019.95,5057.75,66200,5001.48
2016-02-12,5230.00,5268.65,5001.05,5056.05,37400,4999.80
2016-02-11,5323.95,5323.95,5190.00,5217.05,58300,5159.01
2016-02-10,5439.00,5449.00,5279.40,5297.60,46800,5238.66
2016-02-09,5444.00,5459.85,5391.25,5419.25,24900,5358.96
2016-02-08,5469.95,5490.00,5401.95,5413.00,21400,5352.78
2016-02-05,5470.00,5550.00,5385.00,5421.50,30800,5361.18
2016-02-04,5425.00,5492.95,5425.00,5485.30,19400,5424.27
2016-02-03,5457.35,5457.35,5400.00,5408.35,31900,5348.18
2016-02-02,5480.00,5503.90,5420.00,5457.35,41600,5396.64
2016-02-01,5575.00,5575.00,5420.85,5448.95,19300,5388.33
2016-01-29,5488.95,5500.00,5469.00,5488.00,50100,5426.94
2016-01-28,5480.00,5490.00,5450.00,5468.95,40200,5408.11
2016-01-27,5494.55,5494.55,5451.10,5487.70,59500,5426.65
2016-01-26,5461.35,5461.35,5461.35,5461.35,000,5400.59
2016-01-25,5460.00,5512.00,5448.00,5461.35,26400,5400.59
2016-01-22,5490.00,5512.40,5431.65,5447.60,24800,5386.99
2016-01-21,5460.00,5492.00,5404.60,5429.85,79100,5369.44
2016-01-20,5417.80,5525.00,5375.00,5485.60,14600,5424.57
2016-01-19,5444.95,5494.00,5390.00,5428.80,21300,5368.40
2016-01-18,5597.70,5600.00,5400.00,5436.00,21400,5375.52
2016-01-15,5600.00,5630.00,5572.05,5597.70,27000,5535.42
2016-01-14,5460.00,5630.20,5432.00,5616.15,34800,5553.67
2016-01-13,5465.00,5530.00,5400.40,5501.15,61800,5439.95
2016-01-12,5515.00,5515.00,5408.15,5439.85,56400,5379.33
2016-01-11,5625.00,5625.00,5435.55,5469.25,50000,5408.40
2016-01-08,5690.00,5691.00,5615.00,5632.55,44400,5569.89
2016-01-07,5729.95,5729.95,5621.40,5638.95,22200,5576.22
2016-01-06,5666.10,5729.55,5655.00,5719.50,55300,5655.87
2016-01-05,5739.00,5739.00,5650.00,5662.40,27100,5599.40
2016-01-04,5814.00,5827.00,5652.00,5669.80,35400,5606.72
2016-01-01,5820.05,5850.00,5775.00,5785.15,12000,5720.79
2015-12-31,5862.65,5870.05,5803.50,5828.00,19200,5763.16
2015-12-30,5850.00,5860.00,5790.10,5839.85,19200,5774.88
2015-12-29,5829.00,5855.00,5795.05,5839.20,14100,5774.24
2015-12-28,5776.00,5850.65,5750.00,5804.65,22200,5740.07
2015-12-25,5775.90,5775.90,5775.90,5775.90,000,5711.64
2015-12-24,5775.00,5798.00,5725.00,5775.90,14000,5711.64
2015-12-23,5765.00,5794.00,5730.00,5778.00,12200,5713.72
2015-12-22,5704.90,5749.00,5680.00,5730.00,19100,5666.25
2015-12-21,5715.00,5732.00,5665.20,5674.35,28000,5611.22
2015-12-18,5897.00,5897.00,5630.00,5673.00,61400,5609.89
2015-12-17,5832.00,5919.95,5820.80,5883.35,27900,5817.90
2015-12-16,5889.00,5915.00,5821.00,5828.40,31400,5763.56
2015-12-15,5907.00,5910.00,5813.05,5838.60,34500,5773.64
2015-12-14,5909.90,5909.90,5782.45,5879.75,27700,5814.34
2015-12-11,5770.65,5930.00,5765.00,5908.25,53400,5842.52
2015-12-10,5760.00,5820.00,5750.00,5770.65,28500,5690.63
2015-12-09,5827.10,5849.00,5752.55,5759.70,120000,5679.83
2015-12-08,5893.00,5899.70,5820.00,5825.35,50400,5744.57
2015-12-07,5898.00,5910.00,5819.80,5893.60,17500,5811.87
2015-12-04,5836.00,5907.00,5805.15,5857.05,41200,5775.83
2015-12-03,5860.00,5860.00,5820.00,5835.90,66200,5754.97
2015-12-02,5885.20,5920.00,5834.90,5868.10,59800,5786.73
2015-12-01,5858.90,5950.00,5858.90,5879.15,50000,5797.62
2015-11-30,5900.00,5964.15,5850.00,5858.80,142300,5777.56
2015-11-27,6021.00,6043.25,5905.55,5949.00,113700,5866.51
2015-11-26,6073.90,6140.00,6006.00,6023.55,72100,5940.02
2015-11-25,6056.35,6056.35,6056.35,6056.35,000,5972.37
2015-11-24,6162.50,6162.50,6050.00,6056.35,33000,5972.37
2015-11-23,6199.00,6226.00,6110.00,6141.60,28200,6056.43
2015-11-20,6268.00,6279.00,6180.00,6196.25,19900,6110.33
2015-11-19,6109.00,6323.00,6085.05,6280.15,61100,6193.06
2015-11-18,6105.00,6134.90,6068.00,6082.30,27800,5997.96
2015-11-17,6005.00,6137.85,5951.00,6084.60,67500,6000.22
2015-11-16,6050.00,6070.00,5962.50,5986.45,110100,5903.44
2015-11-13,6154.80,6186.00,6014.00,6034.20,115700,5950.52
2015-11-12,6072.30,6072.30,6072.30,6072.30,000,5988.10
2015-11-11,6072.30,6072.30,6072.30,6072.30,000,5988.10
2015-11-10,6190.00,6190.00,6050.00,6072.30,32800,5988.10
2015-11-09,6125.00,6199.95,6099.00,6111.40,51600,6026.65
2015-11-06,6199.00,6234.95,6151.00,6168.95,16000,6083.41
2015-11-05,6260.00,6299.00,6150.00,6165.65,38300,6080.15
2015-11-04,6250.00,6474.00,6219.75,6251.15,157300,6164.47
2015-11-03,6299.00,6320.00,6205.15,6217.75,28500,6131.53
2015-11-02,6160.00,6319.00,6150.00,6276.05,29600,6189.02
2015-10-30,6230.00,6262.00,6150.00,6173.90,51000,6088.29
2015-10-29,6337.50,6370.00,6251.95,6290.50,47700,6203.27
2015-10-28,6370.00,6380.05,6300.00,6337.40,29800,6249.52
2015-10-27,6399.00,6410.00,6345.00,6354.50,33300,6266.38
2015-10-26,6358.00,6420.00,6280.00,6316.30,33400,6228.71
2015-10-23,6550.00,6550.00,6311.20,6328.65,39000,6240.89
2015-10-22,6463.30,6463.30,6463.30,6463.30,000,6373.67
2015-10-21,6545.00,6629.00,6440.10,6463.30,59900,6373.67
2015-10-20,6598.40,6648.50,6510.50,6536.50,73100,6445.86
2015-10-19,6598.00,6614.40,6452.25,6493.00,71900,6402.96
2015-10-16,6250.00,6669.95,6170.00,6569.40,317300,6478.30
2015-10-15,6195.00,6258.95,6150.50,6206.50,24100,6120.43
2015-10-14,6199.00,6248.00,6111.00,6210.65,15600,6124.53
2015-10-13,6267.00,6317.60,6105.15,6151.95,46200,6066.64
2015-10-12,6417.00,6430.05,6230.00,6256.10,24000,6169.35
2015-10-09,6367.00,6449.00,6352.55,6416.55,14800,6327.57
2015-10-08,6392.00,6419.00,6340.35,6367.45,8900,6279.15
2015-10-07,6490.00,6490.00,6314.70,6337.55,36900,6249.67
2015-10-06,6480.00,6519.00,6425.00,6495.25,23200,6405.18
2015-10-05,6450.00,6482.00,6426.00,6478.60,29400,6388.76
2015-10-02,6422.50,6422.50,6422.50,6422.50,000,6333.44
2015-10-01,6364.00,6434.00,6323.15,6422.50,30300,6333.44
2015-09-30,6250.00,6398.00,6213.40,6367.65,54800,6279.35
2015-09-29,6188.00,6250.00,6111.00,6179.60,24100,6093.91
2015-09-28,6245.00,6278.00,6153.00,6219.30,27800,6133.06
2015-09-25,6212.05,6212.05,6212.05,6212.05,000,6125.91
2015-09-24,6288.00,6288.00,6152.35,6212.05,26800,6125.91
2015-09-23,6178.90,6350.35,6060.00,6219.80,31400,6133.55
2015-09-22,6220.00,6300.00,6125.00,6148.45,25300,6063.19
2015-09-21,6255.00,6255.00,6170.00,6176.80,9900,6091.15
2015-09-18,6096.35,6260.00,6096.35,6236.70,64800,6150.22
2015-09-17,6096.35,6096.35,6096.35,6096.35,000,6011.81
2015-09-16,6087.00,6138.00,6003.85,6096.35,52000,6011.81
2015-09-15,6039.95,6090.00,6000.00,6025.00,21300,5941.45
2015-09-14,6020.00,6069.00,6000.00,6056.50,18400,5972.51
2015-09-11,6001.00,6060.00,5961.20,6001.25,14100,5918.03
2015-09-10,6000.00,6014.95,5969.95,6005.10,22900,5921.83
2015-09-09,5939.95,5995.00,5931.05,5986.60,26200,5903.58
2015-09-08,5981.00,6004.10,5880.00,5902.20,37200,5820.35
2015-09-07,6003.00,6030.00,5960.00,6001.35,31000,5918.13
2015-09-04,6050.00,6064.95,5960.40,5995.60,19500,5912.46
2015-09-03,6029.50,6074.70,5850.00,6035.45,51700,5951.76
2015-09-02,6041.00,6067.20,5903.55,5930.00,40500,5847.77
2015-09-01,5935.00,6028.45,5910.00,6003.60,34800,5920.35
2015-08-31,6099.95,6104.95,5950.00,5965.40,69400,5882.68
2015-08-28,6100.00,6140.00,6040.00,6104.65,43100,6020.00
2015-08-27,6165.00,6175.00,6030.00,6057.00,35900,5973.01
2015-08-26,6169.95,6199.85,6050.00,6064.20,56900,5980.11
2015-08-25,6094.95,6220.80,6029.00,6163.40,50500,6077.93
2015-08-24,6078.00,6208.75,5995.00,6036.00,78500,5952.30
2015-08-21,6075.00,6195.00,6060.00,6090.75,36900,6006.29
2015-08-20,6124.95,6180.00,6085.75,6150.90,65500,6065.61
2015-08-19,6200.00,6200.00,6081.25,6098.70,59100,6014.13
2015-08-18,6201.00,6207.00,6140.00,6164.70,63300,6079.21
2015-08-17,6268.80,6279.95,6130.00,6135.40,45400,6050.32
2015-08-14,6398.00,6398.00,6251.10,6268.80,63800,6181.87
2015-08-13,6300.00,6533.00,6234.00,6317.25,506000,6229.65
2015-08-12,6225.00,6350.00,6007.05,6234.30,114400,6147.85
2015-08-11,6460.35,6463.95,6300.00,6317.35,51200,6229.75
2015-08-10,6550.00,6567.30,6347.05,6388.40,62000,6299.81
2015-08-07,6548.00,6560.00,6525.55,6548.60,69300,6457.79
2015-08-06,6533.70,6596.00,6450.00,6486.10,173200,6396.16
2015-08-05,6800.00,6998.00,6590.20,6838.35,364500,6743.52
2015-08-04,6349.90,6383.60,6320.20,6350.65,105700,6262.59
2015-08-03,6385.00,6500.00,6220.05,6326.25,108700,6238.52
2015-07-31,6210.00,6390.00,6210.00,6357.40,111900,6269.24
2015-07-30,6032.05,6390.00,5980.45,6331.20,176900,6243.41
2015-07-29,6200.00,6254.60,6082.40,6152.65,73100,6067.33
2015-07-28,6265.00,6300.00,6169.00,6192.45,53800,6106.58
2015-07-27,6100.00,6306.85,6033.00,6261.40,113200,6174.57
2015-07-24,6052.00,6124.45,6000.00,6033.90,30500,5950.23
2015-07-23,6000.00,6069.90,5999.40,6060.40,31300,5976.36
2015-07-22,6048.00,6048.00,5974.00,5990.60,26200,5907.53
2015-07-21,6099.95,6107.85,6050.00,6068.50,22600,5984.35
2015-07-20,6104.95,6131.80,6057.70,6071.05,19900,5986.86
2015-07-17,6020.00,6125.00,6019.95,6078.60,52800,5994.31
2015-07-16,5989.95,6045.50,5975.05,6025.50,35500,5941.94
2015-07-15,5920.00,5995.60,5920.00,5967.90,101400,5885.14
2015-07-14,5989.90,5994.00,5935.25,5953.10,40700,5870.55
2015-07-13,6020.00,6020.00,5895.00,5955.50,65700,5872.91
2015-07-10,6060.00,6070.00,5926.05,5963.40,92000,5880.71
2015-07-09,6075.00,6099.00,6001.00,6029.95,70800,5946.33
2015-07-08,6060.00,6060.20,5960.10,5995.90,109000,5912.75
2015-07-07,6190.00,6190.00,6060.00,6084.85,63500,6000.47
2015-07-06,6199.95,6199.95,6075.00,6120.30,38600,6035.43
2015-07-03,6314.95,6344.95,6151.00,6165.20,89700,6079.71
2015-07-02,6259.95,6375.00,6215.00,6241.60,111300,6155.05
2015-07-01,6400.00,6494.00,6116.00,6144.45,168900,6059.24
2015-06-30,6022.00,6392.00,6022.00,6352.20,252600,6264.11
2015-06-29,5825.50,6087.50,5825.50,6071.05,82000,5986.86
2015-06-26,5922.00,5970.00,5870.00,5958.15,75800,5875.53
2015-06-25,6005.00,6049.00,5810.25,5836.45,136500,5755.52
2015-06-24,6150.00,6163.15,5981.10,6004.10,55000,5920.84
2015-06-23,6290.00,6290.00,6100.10,6127.85,54300,6042.88
2015-06-22,6276.00,6411.15,6215.00,6296.60,78900,6209.29
2015-06-19,6010.00,6325.00,6010.00,6281.00,145800,6193.90
2015-06-18,5864.00,6128.00,5850.00,6081.65,118900,5997.32
2015-06-17,5745.00,5900.00,5651.00,5838.90,140500,5757.93
2015-06-16,5899.00,5899.00,5755.00,5784.65,87400,5704.43
2015-06-15,6048.00,6050.00,5892.40,5955.05,73000,5872.47
2015-06-12,6184.50,6184.50,5925.35,6087.20,104600,6002.79
2015-06-11,6158.90,6306.00,5975.75,6164.70,302800,6079.21
2015-06-10,6049.90,6240.00,6021.25,6060.35,247100,5976.31
2015-06-09,5590.35,6120.00,5525.00,5964.35,568800,5881.64
2015-06-08,5850.00,5850.00,5501.00,5569.00,344800,5491.77
2015-06-05,5830.00,6125.00,5711.00,6011.60,756100,5928.24
2015-06-04,5880.00,6050.00,5800.55,6004.45,430400,5921.19
2015-06-03,6500.00,6533.00,5980.00,6186.95,390400,6101.16
2015-06-02,6772.00,6999.90,6755.15,6803.25,75100,6708.91
2015-06-01,6700.00,6733.00,6530.95,6670.20,68300,6577.70
2015-05-29,6992.00,7057.65,6564.80,6751.55,108300,6657.93
2015-05-28,7090.00,7210.00,6955.50,7057.65,34200,6959.78
2015-05-27,6805.35,7135.00,6776.00,7062.50,61700,6964.56
2015-05-26,6960.00,6993.00,6535.10,6805.35,62800,6710.98
2015-05-25,6926.00,7013.90,6905.00,6936.60,12900,6840.41
2015-05-22,6950.00,7119.50,6928.05,6995.90,42300,6898.89
2015-05-21,6874.90,6999.00,6830.00,6948.90,30900,6852.54
2015-05-20,7068.70,7116.30,6855.00,6961.60,30200,6865.06
2015-05-19,7100.00,7157.95,6902.50,7028.70,26100,6931.23
2015-05-18,7100.10,7349.00,6941.00,7077.35,37600,6953.08
2015-05-15,6875.00,7050.00,6860.15,7031.30,23100,6907.83
2015-05-14,6705.00,6919.70,6705.00,6854.50,20200,6734.14
2015-05-13,6705.30,6810.65,6650.00,6701.50,34500,6583.83
2015-05-12,6812.20,6845.00,6680.00,6704.45,38000,6586.72
2015-05-11,6856.90,6870.00,6763.20,6806.30,39300,6686.78
2015-05-08,6761.00,6869.95,6761.00,6796.30,22400,6676.96
2015-05-07,6850.00,6850.00,6725.00,6767.55,28500,6648.72
2015-05-06,6809.40,6820.00,6756.25,6802.75,17400,6683.30
2015-05-05,6809.00,6835.00,6772.00,6807.40,14500,6687.87
2015-05-04,6660.00,6810.00,6623.40,6801.45,16900,6682.02
2015-05-01,6572.60,6572.60,6572.60,6572.60,000,6457.19
2015-04-30,6565.20,6709.95,6525.90,6572.60,42900,6457.19
2015-04-29,6879.95,6879.95,6525.00,6565.45,41600,6450.16
2015-04-28,6840.00,6849.90,6795.45,6836.85,25300,6716.80
2015-04-27,6849.00,6868.00,6760.90,6848.10,34200,6727.85
2015-04-24,6950.00,6950.00,6780.10,6849.75,10600,6729.47
2015-04-23,6934.00,6934.00,6866.00,6908.70,35800,6787.39
2015-04-22,6887.00,6940.00,6825.30,6872.05,17300,6751.38
2015-04-21,6999.80,6999.80,6865.00,6887.85,11100,6766.90
2015-04-20,7001.00,7010.00,6900.00,6953.20,15200,6831.11
2015-04-17,7024.25,7053.00,6990.00,7000.85,14300,6877.92
2015-04-16,7068.40,7095.00,6990.00,7026.80,26400,6903.41
2015-04-15,7101.00,7109.35,7025.00,7068.40,23400,6944.28
2015-04-14,7098.55,7098.55,7098.55,7098.55,000,6973.90
2015-04-13,7119.95,7119.95,7066.20,7098.55,29500,6973.90
2015-04-10,7122.00,7139.70,7065.00,7098.50,44900,6973.85
2015-04-09,7060.00,7112.00,7060.00,7101.00,30400,6976.31
2015-04-08,7146.00,7168.15,7010.00,7046.20,12600,6922.47
2015-04-07,7121.40,7174.95,7064.15,7157.45,17700,7031.77
2015-04-06,6988.90,7150.00,6926.40,7121.35,24900,6996.30
2015-04-03,6923.15,6923.15,6923.15,6923.15,000,6801.58
2015-04-02,6923.15,6923.15,6923.15,6923.15,000,6801.58
2015-04-01,7051.00,7059.95,6870.00,6923.15,13700,6801.58
2015-03-31,6950.00,7132.00,6827.60,6947.35,64200,6825.36
2015-03-30,6840.00,6999.00,6840.00,6944.00,45100,6822.07
2015-03-27,6898.00,6916.95,6771.00,6815.05,26200,6695.38
2015-03-26,7020.00,7030.90,6765.00,6845.20,42300,6725.00
2015-03-25,6972.00,7094.95,6972.00,7041.80,27100,6918.15
2015-03-24,7185.00,7190.00,6990.00,7021.65,26700,6898.35
2015-03-23,7284.00,7284.40,7090.00,7133.90,23600,7008.63
2015-03-20,7400.00,7400.00,7225.00,7264.10,27400,7136.55
2015-03-19,7420.00,7420.00,7321.00,7367.35,27000,7237.98
2015-03-18,7410.00,7420.00,7366.00,7408.40,49600,7278.31
2015-03-17,7300.00,7400.00,7300.00,7389.25,27000,7259.50
2015-03-16,7347.90,7347.90,7255.00,7276.80,12700,7149.02
2015-03-13,7355.35,7357.70,7254.05,7299.00,21500,7170.83
2015-03-12,7300.10,7379.90,7300.10,7328.90,13700,7200.21
2015-03-11,7389.60,7445.75,7253.00,7280.70,19300,7152.85
2015-03-10,7386.90,7505.00,7349.45,7397.15,18200,7267.26
2015-03-09,7297.00,7425.00,7235.00,7384.30,21500,7254.64
2015-03-06,7295.95,7295.95,7295.95,7295.95,000,7167.84
2015-03-05,7300.00,7366.45,7246.30,7295.95,30300,7167.84
2015-03-04,7164.00,7319.00,7112.95,7299.75,45200,7171.57
2015-03-03,7040.00,7160.50,6932.30,7096.25,26200,6971.64
2015-03-02,7049.90,7049.90,6949.95,6990.05,26000,6867.31
2015-02-27,7044.65,7058.90,6999.50,7020.90,65600,6897.62
2015-02-26,7099.70,7099.70,6950.00,7019.40,25700,6896.14
2015-02-25,7024.20,7075.00,7010.00,7052.50,42900,6928.66
2015-02-24,7001.90,7079.85,6930.00,7009.75,58200,6886.66
2015-02-23,7205.20,7205.20,6962.50,6999.45,29200,6876.54
2015-02-20,7051.00,7237.70,7025.00,7176.70,134700,7050.68
2015-02-19,7175.00,7175.00,7013.70,7041.70,11500,6918.05
2015-02-18,7150.00,7225.00,7060.05,7169.30,32100,7043.41
2015-02-17,7147.35,7147.35,7147.35,7147.35,000,7021.85
2015-02-16,7226.00,7272.00,7102.30,7147.35,23800,7021.85
2015-02-13,6839.90,7097.80,6830.00,7033.65,28600,6910.14
2015-02-12,6885.00,6970.00,6780.30,6824.60,12800,6704.76
2015-02-11,6899.00,7000.00,6805.00,6881.05,13700,6760.22
2015-02-10,6900.00,7018.00,6767.00,6794.15,15900,6674.85
2015-02-09,6890.00,6930.00,6760.05,6835.40,15500,6715.37
2015-02-06,6900.00,6970.00,6850.00,6884.55,8800,6763.66
2015-02-05,7050.00,7050.00,6810.00,6899.15,17000,6778.00
2015-02-04,7078.00,7139.15,6956.00,6977.75,6500,6855.22
2015-02-03,7111.00,7190.00,6950.00,7078.50,18900,6954.21
2015-02-02,7113.80,7161.55,6976.35,7059.65,24700,6935.69
2015-01-30,7220.00,7220.00,7100.00,7113.05,30300,6988.15
2015-01-29,7300.00,7364.90,7148.00,7214.45,22000,7087.77
2015-01-28,7345.00,7421.00,7215.05,7304.05,23700,7175.79
2015-01-27,7258.30,7430.00,7255.95,7350.05,45300,7220.99
2015-01-26,7258.35,7258.35,7258.35,7258.35,000,7130.90
2015-01-23,7148.00,7290.00,7148.00,7258.35,45800,7130.90
2015-01-22,7075.00,7170.00,7052.00,7097.05,54100,6972.43
2015-01-21,7087.75,7120.00,7038.10,7080.00,31100,6955.68
2015-01-20,7073.00,7110.00,7000.00,7074.50,28400,6950.28
2015-01-19,7005.00,7100.00,6984.55,7073.95,35400,6949.74
2015-01-16,6762.00,7005.00,6740.05,6985.20,49800,6862.54
2015-01-15,6869.20,6940.00,6761.05,6809.10,59700,6689.54
2015-01-14,6735.00,6930.00,6684.95,6781.85,37400,6662.76
2015-01-13,6470.00,6741.00,6470.00,6714.65,55100,6596.74
2015-01-12,6420.00,6520.00,6385.50,6462.75,47500,6349.27
2015-01-09,6370.00,6479.95,6273.50,6386.35,20400,6274.21
2015-01-08,6275.00,6345.00,6275.00,6300.45,7500,6189.82
2015-01-07,6265.00,6308.95,6247.55,6272.95,35600,6162.80
2015-01-06,6296.00,6313.05,6220.00,6246.80,13100,6137.11
2015-01-05,6370.00,6370.00,6290.00,6334.90,10600,6223.66
2015-01-02,6256.05,6366.50,6256.05,6331.50,6800,6220.32
2015-01-01,6385.00,6400.00,6300.00,6317.95,3000,6207.01
2014-12-31,6202.50,6425.05,6190.00,6384.85,19400,6272.74
2014-12-30,6140.60,6274.55,6140.60,6247.60,10500,6137.90
2014-12-29,6122.00,6207.85,6122.00,6148.05,6800,6040.09
2014-12-26,6106.00,6190.00,6106.00,6155.45,9200,6047.36
2014-12-25,6143.65,6143.65,6143.65,6143.65,000,6035.77
2014-12-24,6152.30,6230.00,6080.00,6143.65,16000,6035.77
2014-12-23,6207.00,6280.00,6170.00,6201.55,7600,6092.65
2014-12-22,6250.00,6287.75,6180.00,6251.80,12900,6142.02
2014-12-19,6215.00,6275.00,6120.00,6177.80,27300,6069.32
2014-12-18,6137.90,6189.00,6055.00,6151.50,9200,6043.48
2014-12-17,6036.00,6139.90,5990.00,6052.10,8200,5945.83
2014-12-16,6100.00,6199.95,5985.45,6036.55,16600,5930.55
2014-12-15,6290.00,6290.00,6082.25,6118.45,9800,6011.01
2014-12-12,6300.00,6329.20,6230.00,6282.35,12000,6172.04
2014-12-11,6313.40,6359.90,6225.55,6265.75,15700,6155.73
2014-12-10,6265.00,6350.00,6260.10,6313.40,14000,6202.54
2014-12-09,6300.00,6375.00,6221.10,6305.45,9500,6194.73
2014-12-08,6260.00,6350.00,6260.00,6335.75,9500,6224.50
2014-12-05,6335.00,6379.95,6260.00,6303.10,9300,6184.56
2014-12-04,6325.15,6375.00,6290.00,6342.90,24600,6223.61
2014-12-03,6219.00,6340.00,6219.00,6325.10,34300,6206.15
2014-12-02,6120.00,6215.00,6111.00,6200.15,12800,6083.55
2014-12-01,6191.05,6292.00,6067.95,6156.30,46400,6040.52
